movie_id,title,subtitle,year,rating,star_count,comment_count,comment,poster,user_avatar,user_name,rank
1292895,精武英雄,1994 / 中国香港 中国大陆 / 剧情 动作 / 陈嘉上 / 李连杰 中山忍,1994,8.7,4.5,168663,CCTV6的镇台一宝 ,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2431081842.jpg,https://img9.doubanio.com/icon/up1403488-4.jpg,AVERYの刀刀,12
2357703,名侦探柯南：通向天国的倒计时,2001 / 日本 / 动作 动画 悬疑 惊悚 / 儿玉兼嗣 / 高山南 山崎和佳奈,2001,8.7,4.5,156539,一去不复返的剧场版的巅峰之作,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p453730108.jpg,https://img9.doubanio.com/icon/up1041052-14.jpg,犀牛,
1294699,午夜狂奔,1988 / 美国 / 喜剧 动作 犯罪 冒险 / 马丁·布莱斯特 / 罗伯特·德尼罗 查尔斯·格罗丁,1988,8.7,4.5,50019,“我是调查局探员艾龙，我们在查二十元的假钞。”,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1483943303.jpg,https://img1.doubanio.com/icon/up63688511-18.jpg,朝暮雪,
1450031,启示,2006 / 美国 / 剧情 动作 冒险 / 梅尔·吉布森 / 鲁迪·杨布拉德 达利娅·埃尔南德斯,2006,8.7,4.5,123365,震撼有余，回味不足；精彩以上，经典未满。,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1374588202.jpg,https://img3.doubanio.com/icon/up31188250-33.jpg,白发生,
1421884,兽兵卫忍风帖,1993 / 日本 / 动作 动画 惊悚 奇幻 冒险 / 川尻善昭 / 山寺宏一 筱原惠美,1993,8.7,4.5,27910,川尻才拥有淋漓尽致的暴力美学,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p456518164.jpg,https://img1.doubanio.com/icon/up1410468-338.jpg,茂漪,3
10467125,海贼王剧场版Z,2012 / 日本 / 动作 动画 冒险 / 长峰达也 / 田中真弓 中井和哉,2012,8.7,4.5,42962,打一星不知道是怎么想的,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2300520390.jpg,https://img3.doubanio.com/icon/up32008707-3.jpg,abai13dian,
4304402,精英部队2：大敌当前,2010 / 巴西 / 剧情 动作 惊悚 犯罪 / 何塞·帕迪里亚 / 瓦格纳·马拉 安德烈·拉米罗,2010,8.7,4.5,94155,苦啊，这咋迎奥运啊。这片太猛了。,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p858211193.jpg,https://img3.doubanio.com/icon/up1128015-12.jpg,阿子,
1293150,宾虚,1959 / 美国 / 剧情 动作 历史 战争 冒险 / 威廉·惠勒 / 查尔顿·赫斯顿 杰克·霍金斯,1959,8.7,4.5,40988,80%GV+20%神片，五星值得拥有！,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2201168652.jpg,https://img3.doubanio.com/icon/up1005928-127.jpg,影志,18
3017508,海贼王剧场版9：冬季绽放的奇迹之樱,2008 / 日本 / 剧情 喜剧 动作 动画 奇幻 / 志水淳儿 / 田中真弓 大谷育江,2008,8.7,4.5,15639,感人路线的剧场版。好可爱的庸医,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p724327181.jpg,https://img9.doubanio.com/icon/up1307390-205.jpg,利器prost,
2354900,空之境界 第二章 杀人考察（前）,2007 / 日本 / 剧情 动作 动画 悬疑 恐怖 犯罪 / 野中卓也 / 坂本真绫 铃村健一,2007,8.7,4.5,25608,五星都给画面,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2192136839.jpg,https://img1.doubanio.com/icon/up2682718-9.jpg,Veronic,
4307348,高斯奥特曼VS杰斯提斯奥特曼 最终决战,2003 / 日本 / 动作 科幻 / 北浦嗣巳 / 杉浦太阳 吹石一惠,2003,8.7,4.5,4444,合体什么的最赖皮了。。。,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2590001353.jpg,https://img9.doubanio.com/icon/up52180044-5.jpg,batt,
24718965,正义联盟：闪点悖论,2013 / 美国 / 动作 科幻 动画 奇幻 冒险 / 杰伊·欧力瓦 / 贾斯汀·钱伯斯 C·托马斯·豪威尔,2013,8.7,4.5,33152,就看过的几集动画来说。DC完爆漫威不解释。,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2043193073.jpg,https://img9.doubanio.com/icon/up47373915-15.jpg,宅拾叁,
1867424,头文字D  第三季(剧场版),2001 / 日本 / 动作 爱情 动画 运动 / Noboru Mitsusawa / 三木真一郎 岩田光央,2001,8.7,4.5,7574,唯一一部电影版。,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p456767095.jpg,https://img9.doubanio.com/icon/up32598572-15.jpg,肚腩小胖,
36200902,电影 虫王战队超王者：冒险天堂,2023 / 日本 / 动作 冒险 / 上堀内佳寿也 / 酒井大成 渡边碧斗,2023,8.7,4.5,1006,整体非常好，剧情也比较完美，打戏也真的不错,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2921399598.jpg,https://img3.doubanio.com/icon/up249962699-3.jpg,特摄动漫Klein,
3217118,天元突破剧场版 红莲篇,2008 / 日本 / 剧情 喜剧 动作 科幻 动画 / 今石洋之 / 柿原彻也 小西克幸,2008,8.7,4.5,5170,剪辑的有点问题，但新制作的部分还是相当赞的,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2192980757.jpg,https://img9.doubanio.com/icon/up3006286-75.jpg,时间,
1767002,机动战士高达 剧场版Ⅱ 哀·战士,1981 / 日本 / 剧情 动作 科幻 动画 / 富野由悠季 藤原良二 / 古谷彻 池田秀一,1981,8.7,4.5,3144,the origin里那段remake（夏亚成为夏亚的离开） mark一下,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2550904691.jpg,https://img2.doubanio.com/icon/up1043499-101.jpg,Kaito,
1441097,跳跃大搜查线：97岁末特别警戒篇,1997 / 日本 / 剧情 喜剧 动作 犯罪 / 本广克行 / 织田裕二 柳叶敏郎,1997,8.7,4.5,2568,我只想说，刺头又回来了。,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2456454616.jpg,https://img3.doubanio.com/icon/up52114041-2.jpg,fallingraining,
3282388,翼：春雷记,2009 / 日本 / 剧情 动作 动画 冒险 / 多田俊介 / 入野自由 牧野由依,2009,8.7,4.5,4690,侑子小姐！,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2228433067.jpg,https://img1.doubanio.com/icon/up42714191-39.jpg,人造人,
35793485,暴太郎战队DON BROTHERS 剧场版 新·初恋英雄,2022 / 日本 / 剧情 喜剧 动作 / 田崎龙太 / 樋口幸平 别府由来,2022,8.7,4.5,1149,《关于我用脚演技做梦夺得最佳女演员奖那件事》,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2875038657.jpg,https://img3.doubanio.com/icon/up92973024-2.jpg,谜一样的妖人,
5041033,赛文奥特曼 EVOLUTION EPISODE：2 完美的世界,2002 / 日本 / 剧情 动作 科幻 / 小原直樹 / 山崎勝之 南条弘二,2002,8.7,4.5,1059,走出来的队长，越发恐怖的世界,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2869668599.jpg,https://img3.doubanio.com/img/files/file-1609845567.png,XD,
30269032,血界战线 & BEYOND OAD,2018 / 日本 / 喜剧 动作 奇幻 / 高柳滋仁 / 小山力也 阪口大助,2018,8.7,4.5,752,哈哈哈哈哈哈老板是个老实人,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2912652466.jpg,https://img1.doubanio.com/icon/up32585937-18.jpg,santawhale,
35755241,超战斗DVD 假面骑士利维斯 考拉VS袋鼠!!在婚礼上呼唤爱!?,2021 / 日本 / 动作 短片 奇幻 / 葉山康一郎 / 前田拳太郎 井本彩花,2021,8.7,4.5,502,你把大二给亲了？,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2869364388.jpg,https://img9.doubanio.com/icon/up179900502-4.jpg,考虑&周到,
36790584,摔角狂热 40,2024 / 美国 / 动作 运动 真人秀 / 道恩·强森 罗曼·雷恩斯,2024,8.7,4.5,275,初中入坑，今年研究生要毕业了，真的很感慨,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2905495938.jpg,https://img1.doubanio.com/icon/up142146727-8.jpg,林木木.,
4888039,小胖妞,2010 / 中国大陆 / 动作 爱情 动画 短片 / 何伟锋,2010,8.7,4.5,39306,望着是万马千军向直冲 我没有温柔 只有这一点英勇 ,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2508642438.jpg,https://img3.doubanio.com/icon/up1125289-57.jpg,狮子人,
5041036,赛文奥特曼 EVOLUTION EPISODE：5 神秘进化记录,2002 / 日本 / 剧情 动作 科幻 / 髙野敏幸 / 山崎勝之 南条弘二,2002,8.7,4.5,1093,赛文的ova剧情方面一直挺深刻,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2870303819.jpg,https://img9.doubanio.com/icon/up79596238-4.jpg,挣不脱,
35061449,机动战士高达UC 剧场版 第一幕：独角兽之日,2010 / 日本 / 动作 科幻 动画 / 古桥一浩 / 内山昂辉 藤村步,2010,8.7,4.5,609,补登剧场版,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2602059955.jpg,https://img9.doubanio.com/icon/up34102105-36.jpg,西西弗假面,
2049547,虚拟程序,2003 / 美国 / 动作 科幻 短片 / 川尻善昭 / 海蒂·布雷斯 菲尔·拉马,2003,8.7,4.5,5109,How can you forget about truth?,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2189186242.jpg,https://img9.doubanio.com/icon/up3437192-6.jpg,巨牛侠,
26860015,守望先锋：归来,2016 / 美国 / 动作 科幻 动画 短片 / Ben Dai / 卡拉·西奥博尔德 克里斯平·弗里曼,2016,8.7,4.5,2494,杨永信VS香港记者,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2418724070.jpg,https://img3.doubanio.com/img/files/file-1609845567.png,παρατηρ,
30309337,奈克瑟斯奥特曼EX：诗织 - 失落的记忆 -,2005 / 日本 / 剧情 动作 科幻 / 北浦嗣巳 / 五藤圭子 影丸茂樹,2005,8.7,4.5,1890,发生于31集和32集之间的故事。相当于31.5集。,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2532219781.jpg,https://img3.doubanio.com/img/files/file-1609845567.png,工藤新一,
3550896,鲁邦三世：沃尔特P38,1997 / 日本 / 喜剧 动作 动画 悬疑 惊悚 犯罪 奇幻 冒险 / 矢野博之 / 栗田贯一 小林清志,1997,8.7,4.5,1153,这个世界上 只有一个人用沃尔特P38,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2476832077.jpg,https://img1.doubanio.com/icon/up12719130-159.jpg,肚皮饿不饿,
3778503,束缚自由,2008 / 法国 / 动作 动画 短片 / Mathieu Labaye,2008,8.7,4.5,2842,谁都束缚不了你的灵魂,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2868393096.jpg,https://img9.doubanio.com/icon/up4041080-24.jpg,⑦,
1916935,爱丽丝漫游奇境,1949 / 法国 英国 / 动作 奇幻 / 达拉斯·鲍尔 / 卡罗尔·马什 斯蒂芬·默里,1949,8.6,4.5,980,美与力 想象力的力,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2495219180.jpg,https://img9.doubanio.com/icon/up53151100-24.jpg,小天狼星,
3550434,毁灭瞬间,2008 / 美国 / 动作 科幻 惊悚 / Ron Pitts,2008,8.7,4.5,287,这部系列片的特点是：大爆炸，大场面，均无人伤亡,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1846526686.jpg,https://img3.doubanio.com/icon/up4699824-13.jpg,tongzhou930,
36141396,爆龙战队暴连者20周年：不可饶恕的暴乱,2023 / 日本 / 剧情 动作 科幻 / 木村ひさし / 西兴一郎 富田翔,2023,8.6,4.5,282,令人感动的重逢。,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2882700451.jpg,https://img9.doubanio.com/icon/up35745014-35.jpg,Luka,
30352911,机动战士高达UC 剧场版 第四幕：在重力的井底,2011 / 日本 / 动作 科幻 动画 / 古桥一浩 / 内山昂辉 藤村步,2011,8.7,4.5,732,补登剧场版,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2537204779.jpg,https://img9.doubanio.com/icon/up34102105-36.jpg,西西弗假面,
30329117,守望先锋宣传片,2014 / 美国 / 动作 科幻 动画 短片 / Andrea Toyias / Gregg Barbanell Alexander Ephraim,2014,8.7,4.5,578,守望先锋宣传片：https://v.qq.com/x/page/d0349zanfq4.html,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2535009657.jpg,https://img9.doubanio.com/icon/up53485894-4.jpg,Panda的影音,
26005122,寻找马卡洛夫：石首鱼行动,2011 / 加拿大 / 动作 短片 战争 / 杰夫·陈 / Sam Aadi Dennis Allcock,2011,8.7,4.5,262,比起幽灵行动的宣传片还是差了一截，毕竟投资不一样嘛,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2927760926.jpg,https://img1.doubanio.com/icon/up66098216-10.jpg,Warlock,
26344885,归来的烈车战队特急者 梦之超特急7号,2015 / 日本 / 动作 / 荒川史絵 / 志尊淳 马渕誉,2015,8.7,4.5,249,特急者长大后也失去了想象力，这个创意很赞,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2277245050.jpg,https://img9.doubanio.com/icon/up90517894-4.jpg,velvet,
35034534,星球大战：钛战机,2015 / 英国 / 动作 科幻 动画 短片 / Paul Johnson,2015,8.7,4.5,162,帝国万岁！,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2596106412.jpg,https://img1.doubanio.com/icon/up200395500-48.jpg,📽Anakin🏂💨,
25986180,釜山行,2016 / 韩国 / 动作 惊悚 灾难 / 延尚昊 / 孔刘 郑裕美,2016,8.6,4.5,1350190,这片最大的bug难道不是即使过隧道列车里面也有灯啊？,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2360940399.jpg,https://img1.doubanio.com/icon/up23853636-19.jpg,zjj,147
4920389,头号玩家,2018 / 美国 / 动作 科幻 冒险 / 史蒂文·斯皮尔伯格 / 泰伊·谢里丹 奥利维亚·库克,2018,8.6,4.5,1517157,好想在有生之年玩一场全民大战马化腾,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2516578307.jpg,https://img3.doubanio.com/icon/up2608560-92.jpg,大島,155
26374197,蜘蛛侠：平行宇宙,2018 / 美国 / 动作 科幻 动画 冒险 / 鲍勃·佩尔西凯蒂 彼得·拉姆齐 罗德尼·罗斯曼 / 沙梅克·摩尔 杰克·约翰逊,2018,8.6,4.5,757924,千万不要当蜘蛛侠的Uncle，会没命的。,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2535851348.jpg,https://img3.doubanio.com/icon/up1916681-237.jpg,江湖遠人,243
1297574,英雄本色,1986 / 中国香港 / 剧情 动作 犯罪 / 吴宇森 / 周润发 狄龙,1986,8.6,4.5,606619,能够把握住自己命运的人，就是神,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2504997087.jpg,https://img1.doubanio.com/icon/up1321919-8.jpg,达不溜博士,187
1304102,谍影重重,2002 / 美国 德国 捷克 / 动作 悬疑 惊悚 / 道格·里曼 / 马特·达蒙 弗朗卡·波滕特,2002,8.6,4.5,488935,"我发觉叫JB的都很厉害，是不是？James Bond, Jason Bourne",/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1597183981.jpg,https://img9.doubanio.com/icon/up1420770-24.jpg,Jehovah,5
1309069,蝙蝠侠：侠影之谜,2005 / 美国 英国 / 剧情 动作 科幻 惊悚 犯罪 / 克里斯托弗·诺兰 / 克里斯蒂安·贝尔 迈克尔·凯恩,2005,8.6,4.5,463318,为什么我这么喜欢稻草人。。。。为什么！！！,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1563566300.jpg,https://img1.doubanio.com/icon/up2889558-1129.jpg,A L E X,13
1292328,东邪西毒,1994 / 中国香港 中国台湾 / 剧情 动作 爱情 武侠 古装 / 王家卫 / 张国荣 林青霞,1994,8.6,4.5,635978,还是最喜欢张曼玉在窗边那几段……,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1982176012.jpg,https://img3.doubanio.com/icon/up1385457-82.jpg,莫沂,216
1295686,盗火线,1995 / 美国 / 剧情 动作 惊悚 犯罪 / 迈克尔·曼 / 阿尔·帕西诺 罗伯特·德尼罗,1995,8.6,4.5,154611,站在演员顶点的两个男人惺惺相惜~,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p792508289.jpg,https://img1.doubanio.com/icon/up1275416-68.jpg,Lan~die,
1293530,角斗士,2000 / 美国 英国 马耳他 摩洛哥 / 剧情 动作 冒险 / 雷德利·斯科特 / 罗素·克劳 华金·菲尼克斯,2000,8.6,4.5,260609,只要看完前15min就会明白它为什么是奥斯卡最佳。,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1601948450.jpg,https://img3.doubanio.com/icon/up1338585-177.jpg,Yolanda,17
1292728,勇闯夺命岛,1996 / 美国 / 动作 冒险 / 迈克尔·贝 / 肖恩·康纳利 尼古拉斯·凯奇,1996,8.6,4.5,269096,一群讨薪民工的血汗史,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p636048104.jpg,https://img3.doubanio.com/icon/up1564444-3.jpg,youngman,8
1298898,暗战,1999 / 中国香港 / 剧情 动作 犯罪 / 杜琪峰 / 刘德华 刘青云,1999,8.6,4.5,279230,人生能有多少次棋逢对手的快乐,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2001994907.jpg,https://img3.doubanio.com/icon/up1399915-42.jpg,糯米女巫话痨蘇,7
1306490,侠女,1970 / 中国台湾 中国香港 / 剧情 动作 武侠 古装 / 胡金铨 / 徐枫 石隽,1970,8.6,4.5,46102,真希望CC能修复此片,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2249959791.jpg,https://img9.doubanio.com/icon/up4464274-176.jpg,像一把刀子,1
1972698,守望者,2009 / 美国 / 动作 科幻 悬疑 / 扎克·施奈德 / 帕特里克·威尔森 卡拉·古奇诺,2009,8.6,4.5,240027,超级英雄拍成这样已经极致了。。。,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1663601927.jpg,https://img3.doubanio.com/icon/up1690193-3.jpg,洋葱地窖@@@@@@,5
33407124,浪客剑心 最终章 追忆篇,2021 / 日本 / 剧情 动作 冒险 / 大友启史 / 佐藤健 有村架纯,2021,8.6,4.5,55050,世界上没有什么东西是完美的，除了佐藤健的绯村剑心,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2641373748.jpg,https://img2.doubanio.com/icon/up184497900-1.jpg,Heru'ur,2
24723061,魁拔Ⅲ战神崛起,2014 / 中国大陆 / 动作 动画 奇幻 冒险 / 王川 张钢 周洁 / 刘婧荦 姚姝,2014,8.6,4.5,63307,中国动漫历史会有它的位置,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2202613921.jpg,https://img9.doubanio.com/icon/up54081105-5.jpg,威尔呼噜噜,6
1440164,大菩萨岭,1966 / 日本 / 剧情 动作 / 冈本喜八 / 仲代达矢 新珠三千代,1966,8.6,4.5,17759,看仲代大师总是想起余文乐囧,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2187846310.jpg,https://img9.doubanio.com/icon/up1136972-425.jpg,达斯佛™,18
3903715,红线,2009 / 日本 / 动作 科幻 动画 / 小池健 / 木村拓哉 苍井优,2009,8.6,4.5,13893,牛逼归牛逼，太扯了，扯归扯，太牛逼了,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p709489485.jpg,https://img3.doubanio.com/icon/u1244095-3.jpg,红内衣主教,
1293863,钢铁巨人,1999 / 美国 / 喜剧 动作 科幻 动画 冒险 / 布拉德·伯德 / 艾力·马伦斯奥 范·迪塞尔,1999,8.6,4.5,32992,我有一个小秘密，不过个儿太大了，藏也藏不住～,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2383768404.jpg,https://img1.doubanio.com/icon/up1386404-9.jpg,Over5,1
1464449,犬夜叉：穿越时空的思念,2001 / 日本 / 动作 爱情 动画 冒险 / 筱原俊哉 / 山口胜平 雪野五月,2001,8.6,4.5,20357,剧情还真忘了，记得挺感人的,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2517464938.jpg,https://img3.doubanio.com/icon/up45460966-32.jpg,madaoooo,
2277204,异邦人：无皇刃谭,2007 / 日本 / 动作 动画 冒险 / 安藤真裕 / 长濑智也 知念侑李,2007,8.6,4.5,32417,难道此地，就只有此等好色吗？,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p456836953.jpg,https://img1.doubanio.com/icon/up1895572-130.jpg,[己注销],
2264581,迪迦奥特曼&戴拿奥特曼 光之星的战士们,1998 / 日本 / 动作 科幻 / Kazuya Konaka / Takeshi Tsuruno Ryo Kinomoto,1998,8.6,4.5,7558,小学时候看的，奥特曼系列最喜欢的一个电影版。,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2513978549.jpg,https://img2.doubanio.com/icon/up96390757-11.jpg,沸海鲸歌,
26635319,伤物语2：热血篇,2016 / 日本 / 喜剧 动作 动画 奇幻 / 新房昭之 尾石达也 / 神谷浩史 坂本真绫,2016,8.6,4.5,10725,看完就想站班长,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2364765328.jpg,https://img9.doubanio.com/icon/up2264264-36.jpg,疯狂魔术师┃星学深似海,
1766999,机动战士高达 剧场版Ⅰ,1981 / 日本 / 剧情 动作 科幻 动画 / 富野由悠季 藤原良二 / 古谷彻 铃置洋孝,1981,8.6,4.5,3610,0079剧场版1，总集篇的历史源远流长阿= =。,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p456708411.jpg,https://img3.doubanio.com/icon/up4069708-97.jpg,南條艾草,
2000736,笔中情,1982 / 中国大陆 / 剧情 爱情 古装 / 颜碧丽 / 王伯昭 赵静,1982,8.6,4.5,4770,儿子女儿生得好，不如大媒做得好,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2912903602.jpg,https://img1.doubanio.com/icon/up1186285-18.jpg,danyboy,
5401681,死亡的游戏,2000 / 中国香港 日本 / 动作 / 大串利一 / 李小龙 田俊,2000,8.6,4.5,6099,未完成的經典，亦是最遺憾的經典段落。,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2526270491.jpg,https://img9.doubanio.com/icon/up2784323-4.jpg,過客,
1308721,滑铁卢战役,1970 / 意大利 苏联 / 剧情 动作 历史 战争 / 谢尔盖·邦达尔丘克 / 罗德·斯泰格尔 克里斯托弗·普卢默,1970,8.6,4.5,4565,苏联红军倾情出演,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2369674069.jpg,https://img2.doubanio.com/icon/up3913640-1.jpg,历史理性,8
1292963,船长二世,1928 / 美国 / 剧情 喜剧 动作 爱情 家庭 / 查尔斯·赖斯纳 巴斯特·基顿 / 巴斯特·基顿 汤姆·麦奎尔,1928,8.6,4.5,7022,感觉电影在1930年之前就被拍完了。,/proxy/img?url=https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2454820922.jpg,https://img9.doubanio.com/icon/up4480774-376.jpg,芥末蘸酱,
1296542,铁达尼号沉没记,1996 / 加拿大 美国 / 剧情 动作 爱情 历史 灾难 / 罗伯特·里伯曼 / 彼得·盖勒 凯瑟琳·泽塔-琼斯,1996,8.6,4.5,6894,@CCTV6 比那个泰坦尼克好看啊 个人意见。。。,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1502753588.jpg,https://img2.doubanio.com/icon/up2856497-11.jpg,celestebook,1
27107625,反叛的鲁路修剧场版3：皇道,2018 / 日本 / 动作 科幻 动画 / 谷口悟朗 / 福山润 樱井孝宏,2018,8.6,4.5,3630,为什么让夏利复活？？,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2517193540.jpg,https://img1.doubanio.com/icon/up74654060-8.jpg,InvincibleMe,
5041024,赛文奥特曼 比地球更久远,1998 / 日本 / 动作 科幻 / 神澤信一 / 山崎勝之 南条弘二,1998,8.6,4.5,1485,我希望全人类有尊严的活下去，自己选择自己的命运,/proxy/img?url=https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2510082011.jpg,https://img3.doubanio.com/img/files/file-1609845567.png,XD,
6716372,小胖妞3,2011 / 中国大陆 / 动作 动画 短片 / 何伟锋 / 小胖妞,2011,8.6,4.5,7839,非常非常好！！,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1132257944.jpg,https://img3.doubanio.com/icon/up2607922-67.jpg,jun.,
1296286,遗失的世界,1999 / 美国 / 动作 科幻 冒险 / 理查德·富兰克林 / 彼得·麦考利 威廉·德芙里,1999,8.6,4.5,2882,女主角长得很健康,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2183434145.jpg,https://img1.doubanio.com/icon/up4403626-338.jpg,托尼·王大拿,
5041027,赛文奥特曼 果实成熟之日,1999 / 日本 / 剧情 动作 科幻 / 高野敏幸 / 南条弘二 山崎勝之,1999,8.6,4.5,1424,怪兽伯拉裘,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2620177504.jpg,https://img9.doubanio.com/icon/up149472649-4.jpg,怦然心动,
5401677,假面骑士空我 特别篇,2001 / 日本 / 动作 科幻 / 石田秀范 / 小田切让 葛山信吾,2001,8.6,4.5,751,空我前两话重剪，讲述五代与一条那美丽的邂逅。,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2524279204.jpg,https://img9.doubanio.com/icon/up58910508-4.jpg,爱的镇魂歌,
5977848,豪快者 护星者 超级战队199英雄大决战,2011 / 日本 / 动作 科幻 / 竹本升 / 小泽亮太 山田裕贵,2011,8.6,4.5,527,强盗就是和卡王一样 ，动不动就一堆战士出来。,/proxy/img?url=https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2229925098.jpg,https://img9.doubanio.com/icon/up4466312-15.jpg,momo,
3237321,鲁邦三世：去死吧！诺斯特拉达穆斯,1995 / 日本 / 喜剧 动作 科幻 动画 惊悚 犯罪 冒险 / 伊藤俊也 / 栗田贯一 小林清志,1995,8.6,4.5,1404,去死吧，世贸大厦,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p453825345.jpg,https://img9.doubanio.com/icon/up2810938-75.jpg,透明稔,
3421884,鲁邦三世：一美元战争,2000 / 日本 / 喜剧 动作 动画 悬疑 犯罪 冒险 / 殿胜秀树 / 栗田贯一 增山江威子,2000,8.6,4.5,1372,每个让鲁邦遇上的女人都会爱上鲁邦啊 比如我~~哈哈哈,/proxy/img?url=https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2476828344.jpg,https://img1.doubanio.com/icon/up12719130-159.jpg,肚皮饿不饿,
